"coordinates","retweeted","source","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/aJlEAVuVM3","http://to.twngo.xyz/2tnzCE5","to.twngo.xyz/2tnzCE5","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","877099928304197632","null","False","0.0","8.7709992830419763E17","null","False","Tue Jun 20 09:44:53 +0000 2017","null","False","[環資訊息]台北低污染示範區上路  烏賊車遠離「一線二站六處」 https://t.co/aJlEAVuVM3","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Y5OEaXnZOh","http://to.twngo.xyz/2tn93Po","to.twngo.xyz/2tn93Po","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","877076630870601730","null","False","0.0","8.7707663087060173E17","null","False","Tue Jun 20 08:12:18 +0000 2017","null","False","[蠻野心足訊息]【聯合新聞稿】臨時會立即排審礦業法！625上街守護山林土地 https://t.co/Y5OEaXnZOh","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/oWvDxnHY8L","http://to.twngo.xyz/2tndd9X","to.twngo.xyz/2tndd9X","39.0","62.0","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","877068588066250752","null","False","0.0","8.7706858806625075E17","null","False","Tue Jun 20 07:40:21 +0000 2017","null","False","[原促會訊息]原住民村落文化發展計畫-106年06月16日第六場高雄區說明會 https://t.co/oWvDxnHY8L","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/wABygCHqV0","http://to.twngo.xyz/2tIkWPw","to.twngo.xyz/2tIkWPw","48.0","71.0","","","","","","","","","","","","","","","0.0","71.0","0.0","null","null","877067433357529088","null","False","0.0","8.7706743335752909E17","null","False","Tue Jun 20 07:35:45 +0000 2017","null","False","[崔媽媽基金會]第48期 - 【崔媽媽居住電子報】搬家新概念 共享好選擇~崔媽媽回頭車共乘服務 https://t.co/wABygCHqV0","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fdPl6oYeOy","http://to.twngo.xyz/2rPLpcp","to.twngo.xyz/2rPLpcp","42.0","65.0","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","877063061412118528","null","False","0.0","8.7706306141211853E17","null","False","Tue Jun 20 07:18:23 +0000 2017","null","False","[台權會訊息]【世界難民日系列專文】阿富汗尋求庇護者的無奈—德國爭議的安全地區認定 https://t.co/fdPl6oYeOy","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/PlJAtWTnhU","http://to.twngo.xyz/2sl6K11","to.twngo.xyz/2sl6K11","57.0","80.0","","","","","","","","","","","","","","","0.0","80.0","0.0","null","null","877062496363982848","null","False","0.0","8.7706249636398285E17","null","False","Tue Jun 20 07:16:08 +0000 2017","null","False","[Global Action Taiwan]【民報】「我們要上學！」難民當老師、連水電都沒有的泰緬邊境移工教室  https://t.co/PlJAtWTnhU","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/KJY1NWmpAu","http://to.twngo.xyz/2rKXWCB","to.twngo.xyz/2rKXWCB","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","877053183167737856","null","False","0.0","8.7705318316773786E17","null","False","Tue Jun 20 06:39:08 +0000 2017","null","False","[環資訊息]民籲臨時會開修礦業法 邱志偉：下會期優先 會前多研討 https://t.co/KJY1NWmpAu","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://yala.social"" rel=""nofollow"">YalaBot</a>","","","","","","","","","","https://t.co/WjJuiXKssK","http://to.twngo.xyz/2rKzAsM","to.twngo.xyz/2rKzAsM","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","877005083841634304","null","False","0.0","8.770050838416343E17","null","False","Tue Jun 20 03:28:00 +0000 2017","null","False","本週電子報介紹了美國政治公關資諮詢公司提供的政策倡議技巧應用 https://t.co/WjJuiXKssK","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/RoMzv8A0gl","http://to.twngo.xyz/2rxFZDE","to.twngo.xyz/2rxFZDE","39.0","62.0","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","877004429748310018","null","False","0.0","8.7700442974831002E17","null","False","Tue Jun 20 03:25:24 +0000 2017","null","False","[原促會訊息]原住民村落文化發展計畫-106年06月15日第五場桃園區說明會 https://t.co/RoMzv8A0gl","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ogperkAPNk","http://to.twngo.xyz/2sQSEWf","to.twngo.xyz/2sQSEWf","39.0","62.0","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","877004427684663296","null","False","0.0","8.770044276846633E17","null","False","Tue Jun 20 03:25:24 +0000 2017","null","False","[原促會訊息]原住民村落文化發展計畫-106年06月14日第四場新竹區說明會 https://t.co/ogperkAPNk","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/m9j665ttzb","http://to.twngo.xyz/2tHpRAb","to.twngo.xyz/2tHpRAb","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","876999204748611585","null","False","0.0","8.7699920474861158E17","null","False","Tue Jun 20 03:04:38 +0000 2017","null","False","[環資訊息]《前瞻》坑太大 民間提新版《建設條例》   9項差異大解析 https://t.co/m9j665ttzb","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qGd8dpevlG","http://to.twngo.xyz/2tmv9Bz","to.twngo.xyz/2tmv9Bz","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","876997857642983424","null","False","0.0","8.7699785764298342E17","null","False","Tue Jun 20 02:59:17 +0000 2017","null","False","[環資訊息]大飯店之外的另一種選擇  後灣以海鹽文化走出自己的路 https://t.co/qGd8dpevlG","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/5LqtMZdD1V","http://to.twngo.xyz/2sMIFS3","to.twngo.xyz/2sMIFS3","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","876995373218320384","null","False","0.0","8.7699537321832038E17","null","False","Tue Jun 20 02:49:25 +0000 2017","null","False","[環資訊息]【捕鯨】鯨生鯨逝：三張互動圖表  看世界捕鯨現況 https://t.co/5LqtMZdD1V","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fgS4CTzI4i","http://to.twngo.xyz/2tHoVvH","to.twngo.xyz/2tHoVvH","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","876986576701714432","null","False","0.0","8.7698657670171443E17","null","False","Tue Jun 20 02:14:28 +0000 2017","null","False","[環資訊息]到非洲守護犀牛 美國退伍軍人重啟人生第二春  https://t.co/fgS4CTzI4i","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","54.0","60.0","https://t.co/q7GeUJ5EvN","http://to.twngo.xyz/2rKFI4l","to.twngo.xyz/2rKFI4l","30.0","53.0","","","","","","","","","","","","","","","0.0","66.0","0.0","null","null","876985996713316353","null","False","0.0","8.7698599671331635E17","null","False","Tue Jun 20 02:12:09 +0000 2017","null","False","[民主書院訊息]同婚修法 政院：18歲可登記 近親不得結婚 https://t.co/q7GeUJ5EvN #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","61.0","66.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","53.0","59.0","https://t.co/ledSoMd7Rt","http://to.twngo.xyz/2tmnl2P","to.twngo.xyz/2tmnl2P","29.0","52.0","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","876983566827171841","null","False","0.0","8.7698356682717184E17","null","False","Tue Jun 20 02:02:30 +0000 2017","null","False","[民主書院訊息]達賴喇嘛在加州大學聖地亞哥分校做畢業演講 https://t.co/ledSoMd7Rt #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","60.0","65.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/85xQ15QePN","http://to.twngo.xyz/2tGyrz6","to.twngo.xyz/2tGyrz6","49.0","72.0","","","","","","","","","","","","","","","0.0","72.0","0.0","null","null","876928609423953920","null","False","0.0","8.7692860942395392E17","null","False","Mon Jun 19 22:24:07 +0000 2017","null","False","[環資訊息]烏特列支能源城市對話幕後訣竅大公開（下）活動三心法：邊做邊學、善用技巧、破除行政慣性 https://t.co/85xQ15QePN","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/TdGRfIPK28","http://to.twngo.xyz/2sO9rch","to.twngo.xyz/2sO9rch","39.0","62.0","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","876766568042172420","null","False","0.0","8.7676656804217242E17","null","False","Mon Jun 19 11:40:14 +0000 2017","null","False","[原促會訊息]原住民村落文化發展計畫-106年06月13日第三場花蓮區說明會 https://t.co/TdGRfIPK28","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/FWPqgGJFeU","http://to.twngo.xyz/2sGFf2a","to.twngo.xyz/2sGFf2a","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","876750002483339264","null","False","0.0","8.7675000248333926E17","null","False","Mon Jun 19 10:34:24 +0000 2017","null","False","[環資訊息]經濟部再次檢視亞泥展限程序 楊偉甫：「並無違法」 https://t.co/FWPqgGJFeU","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0tKlSwbguA","http://to.twngo.xyz/2sGgpQD","to.twngo.xyz/2sGgpQD","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","876742519937269760","null","False","0.0","8.7674251993726976E17","null","False","Mon Jun 19 10:04:40 +0000 2017","null","False","[環資訊息]【自然谷之星】蒲葵 可做扇可入藥的好材料  https://t.co/0tKlSwbguA","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/z7mKX5zA6A","http://to.twngo.xyz/2ryeMF0","to.twngo.xyz/2ryeMF0","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","876742518418878464","null","False","0.0","8.7674251841887846E17","null","False","Mon Jun 19 10:04:40 +0000 2017","null","False","[環資訊息]環評子法公聽 台中場聚焦空污、六輕如何實質減量 https://t.co/z7mKX5zA6A","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xMEkZorTyf","http://to.twngo.xyz/2shwklA","to.twngo.xyz/2shwklA","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","876742516967706624","null","False","0.0","8.7674251696770662E17","null","False","Mon Jun 19 10:04:39 +0000 2017","null","False","[環資訊息]林吉洋：黃蝶祭還能有什麼意義 ？ 思考後抗爭時代的人文生態祭典 https://t.co/xMEkZorTyf","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vmAfVSOGuJ","http://to.twngo.xyz/2ry94CX","to.twngo.xyz/2ry94CX","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","876742514987991040","null","False","0.0","8.7674251498799104E17","null","False","Mon Jun 19 10:04:39 +0000 2017","null","False","[環資訊息]中小學桌墊含PVC 主婦聯盟發起校園新反「毒」運動 https://t.co/vmAfVSOGuJ","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bNN68idxO8","http://to.twngo.xyz/2shk6tt","to.twngo.xyz/2shk6tt","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","876742513087918080","null","False","0.0","8.7674251308791808E17","null","False","Mon Jun 19 10:04:38 +0000 2017","null","False","[環資訊息]PM2.5成分硫酸鹽佔二成  六輕脫硫設備竟成來源 https://t.co/bNN68idxO8","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jjT16ZQUw5","http://to.twngo.xyz/2s7yGVQ","to.twngo.xyz/2s7yGVQ","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","876742511296995332","null","False","0.0","8.7674251129699533E17","null","False","Mon Jun 19 10:04:38 +0000 2017","null","False","[環資訊息]用「里山經濟」串起台24線的珍珠  部落產業重建有成 https://t.co/jjT16ZQUw5","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Vuug08rIX6","http://to.twngo.xyz/2ttdlnE","to.twngo.xyz/2ttdlnE","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","876742509606690816","null","False","0.0","8.7674250960669082E17","null","False","Mon Jun 19 10:04:38 +0000 2017","null","False","[環資訊息]川普喊停西岸流刺網規範 瀕危海龜鯨豚遭殃 https://t.co/Vuug08rIX6","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/C5edAgiCgM","http://to.twngo.xyz/2svsuI2","to.twngo.xyz/2svsuI2","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","876742507555696640","null","False","0.0","8.7674250755569664E17","null","False","Mon Jun 19 10:04:37 +0000 2017","null","False","[環資訊息]不只是「笨笨的死法」 鳥類撞電線大有玄機 https://t.co/C5edAgiCgM","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/AXqfTozrGs","http://to.twngo.xyz/2ru6Rsc","to.twngo.xyz/2ru6Rsc","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","876742505659863041","null","False","0.0","8.7674250565986304E17","null","False","Mon Jun 19 10:04:37 +0000 2017","null","False","[環資訊息]搶設第二座焚化爐 桃市「熱處理中心」環評初審過關 https://t.co/AXqfTozrGs","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YDCgXIDSAu","http://to.twngo.xyz/2srS2FA","to.twngo.xyz/2srS2FA","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","876742503864651777","null","False","0.0","8.7674250386465178E17","null","False","Mon Jun 19 10:04:36 +0000 2017","null","False","[環資訊息]除役10年 深澳燃煤電廠環差案登場 擬擴建復活  https://t.co/YDCgXIDSAu","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/m7JQuRFRzv","http://to.twngo.xyz/2ryojqw","to.twngo.xyz/2ryojqw","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","876742501335531520","null","False","0.0","8.7674250133553152E17","null","False","Mon Jun 19 10:04:36 +0000 2017","null","False","[環資訊息]被轟越減越肥 環保署擬修高屏空污總量管制 https://t.co/m7JQuRFRzv","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/eUMAiHPPS2","http://to.twngo.xyz/2t45Q7r","to.twngo.xyz/2t45Q7r","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","876742499716538368","null","False","0.0","8.7674249971653837E17","null","False","Mon Jun 19 10:04:35 +0000 2017","null","False","[環資訊息]從環境冷感到深情款款 古國廷要用一輩子訴說土地的美 https://t.co/eUMAiHPPS2","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4qZTcPZeH7","http://to.twngo.xyz/2scFTCg","to.twngo.xyz/2scFTCg","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","876742497816457217","null","False","0.0","8.7674249781645722E17","null","False","Mon Jun 19 10:04:35 +0000 2017","null","False","[環資訊息]亞泥稱願減四成 環團：騙人！ 減掉本來不能開採的蛋白而已 https://t.co/4qZTcPZeH7","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/rbHmhTbN9Q","http://to.twngo.xyz/2ry2lUL","to.twngo.xyz/2ry2lUL","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","876742496130392064","null","False","0.0","8.7674249613039206E17","null","False","Mon Jun 19 10:04:34 +0000 2017","null","False","[環資訊息]起飛中的「共享單車」 是盛世，還是瘋狂？ https://t.co/rbHmhTbN9Q","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ksUjCxLiUt","http://to.twngo.xyz/2t48ZE7","to.twngo.xyz/2t48ZE7","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","876742494255407104","null","False","0.0","8.767424942554071E17","null","False","Mon Jun 19 10:04:34 +0000 2017","null","False","[環資訊息]培力青年入主里山  能登半島推「里山大師」 https://t.co/ksUjCxLiUt","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/CmPvOxvCMC","http://to.twngo.xyz/2sCaBHP","to.twngo.xyz/2sCaBHP","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","876742492334551041","null","False","0.0","8.7674249233455104E17","null","False","Mon Jun 19 10:04:33 +0000 2017","null","False","[環資訊息]睡不好危機！ 哈佛研究證實 氣候變遷與失眠有關 https://t.co/CmPvOxvCMC","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/J3tqDZfJcv","http://to.twngo.xyz/2ruMA0P","to.twngo.xyz/2ruMA0P","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","876742489625034752","null","False","0.0","8.7674248962503475E17","null","False","Mon Jun 19 10:04:33 +0000 2017","null","False","[環資訊息]航空城第三跑道直接進二階 未納蛋白區 居民批環評作半套 https://t.co/J3tqDZfJcv","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/2sJ79gBbay","http://to.twngo.xyz/2s9EJaN","to.twngo.xyz/2s9EJaN","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","876742487670480896","null","False","0.0","8.767424876704809E17","null","False","Mon Jun 19 10:04:32 +0000 2017","null","False","[環資訊息]環評子法公聽 環團籲礦業展限納環評脫鉤先走 詹順貴：無法 https://t.co/2sJ79gBbay","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/JNXtzqlme5","http://to.twngo.xyz/2sCqQVn","to.twngo.xyz/2sCqQVn","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","876742485728538624","null","False","0.0","8.7674248572853862E17","null","False","Mon Jun 19 10:04:32 +0000 2017","null","False","[環資訊息]【捕鯨】鯨生鯨逝：持續獵捕，是需要還是貪婪？ https://t.co/JNXtzqlme5","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/aDj3MOqEGn","http://to.twngo.xyz/2s8XkE0","to.twngo.xyz/2s8XkE0","41.0","64.0","","","","","","","","","","","","","","","0.0","64.0","0.0","null","null","876742484029837312","null","False","0.0","8.7674248402983731E17","null","False","Mon Jun 19 10:04:31 +0000 2017","null","False","[環資訊息]齊柏林效應  政院拍版下會期優先修《礦業法》 70多個礦場將重作環評 https://t.co/aDj3MOqEGn","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/6ib8OfGTGD","http://to.twngo.xyz/2s8EOvk","to.twngo.xyz/2s8EOvk","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","876742482456977408","null","False","0.0","8.7674248245697741E17","null","False","Mon Jun 19 10:04:31 +0000 2017","null","False","[環資訊息]聯合國報告：全球不當漁業補貼破兆元 加速海洋資源耗竭 https://t.co/6ib8OfGTGD","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/yEXRPsj6Dn","http://to.twngo.xyz/2rqeoDy","to.twngo.xyz/2rqeoDy","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","876742481022464000","null","False","0.0","8.76742481022464E17","null","False","Mon Jun 19 10:04:31 +0000 2017","null","False","[環資訊息]土城金城路老榕樹「失蹤」 議員質詢問下落 https://t.co/yEXRPsj6Dn","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/5oBFrrIgFJ","https://twngo.cf/2yGhEU6","twngo.cf/2yGhEU6","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","1011062236247412736","null","False","0.0","1.01106223624741274E18","null","False","Mon Jun 25 01:43:16 +0000 2018","null","False","[環資訊息]全球靈長類危機 本世紀末可能達滅絕臨界點 https://t.co/5oBFrrIgFJ","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/BZUGaUrbPs","https://twngo.cf/2Imc88L","twngo.cf/2Imc88L","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","1010873797434593280","null","False","0.0","1.01087379743459328E18","null","False","Sun Jun 24 13:14:29 +0000 2018","null","False","[公民行動資料庫]年底選前推進抗爭　反迫遷團體組「土地正義行動聯盟」 https://t.co/BZUGaUrbPs","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://sumall.com/"" rel=""nofollow"">SumAll</a>","","","","","","","","","","https://t.co/8F7jSLJDyc","https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=17c465d01051b0a37a5c54f0","sumall.com/performancetwe…","79.0","102.0","https://twitter.com/NGOnewsTW/status/1010855187756539904/photo/1","103.0","126.0","https://t.co/ZoHa4lqkyH","http://pbs.twimg.com/media/DgdHb4DX4AER-hG.jpg","1010855185596538881","1.01085518559653888E18","https://pbs.twimg.com/media/DgdHb4DX4AER-hG.jpg","thumb","150.0","150.0","crop","photo","pic.twitter.com/ZoHa4lqkyH","0.0","126.0","0.0","null","null","1010855187756539904","null","False","0.0","1.0108551877565399E18","null","False","Sun Jun 24 12:00:32 +0000 2018","null","False","My week on Twitter 🎉: 2 Likes, 2 Retweets, 1.44K Retweet Reach. See yours with https://t.co/8F7jSLJDyc https://t.co/ZoHa4lqkyH","en","null","null","null","https://twitter.com/NGOnewsTW/status/1010855187756539904/photo/1","103.0","126.0","https://t.co/ZoHa4lqkyH","http://pbs.twimg.com/media/DgdHb4DX4AER-hG.jpg","1010855185596538881","1.01085518559653888E18","https://pbs.twimg.com/media/DgdHb4DX4AER-hG.jpg","thumb","150.0","150.0","crop","photo","pic.twitter.com/ZoHa4lqkyH"
"","","","","","","","","","","","","","","","","","","","","","","","","","small","680.0","340.0","fit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","small","680.0","340.0","fit","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","medium","756.0","378.0","fit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","medium","756.0","378.0","fit","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","large","756.0","378.0","fit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","large","756.0","378.0","fit","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/1856hd0vnz","https://twngo.cf/2InSTvt","twngo.cf/2InSTvt","44.0","67.0","","","","","","","","","","","","","","","0.0","67.0","0.0","null","null","1010850922921189376","null","False","0.0","1.01085092292118938E18","null","False","Sun Jun 24 11:43:35 +0000 2018","null","False","[蠻野心足訊息]107.06.21 RCA案最高法院辯論前記者會─本會蔡雅瀅律師發言稿 https://t.co/1856hd0vnz","zh","null","null","null","","","","","","","","","","","","","",""
