"coordinates","retweeted","source","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__source_status_id","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__source_user_id","entities__media__id","entities__media__media_url_https","entities__media__source_user_id_str","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__source_status_id_str","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__source_status_id","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__source_user_id","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__source_user_id_str","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__source_status_id_str","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/o4MD73wmgY","http://ift.tt/2fK1MH3","ift.tt/2fK1MH3","16.0","39.0","","","","","","","","","","","","","","","","","","","0.0","39.0","1.0","null","null","897624342686728193","null","False","1.0","8.9762434268672819E17","null","False","Wed Aug 16 01:01:35 +0000 2017","null","False","[親子共學訊息]面對衝突的勇氣 https://t.co/o4MD73wmgY","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xPXbVjOucM","http://ift.tt/2x0PHRh","ift.tt/2x0PHRh","29.0","52.0","","","","","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","897465942413803521","null","False","0.0","8.9746594241380352E17","null","False","Tue Aug 15 14:32:09 +0000 2017","null","False","[環資訊息]大潭電廠供氣中斷2分鐘 全台大停電 經長請辭 https://t.co/xPXbVjOucM","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/n5QX5ZsI8A","http://ift.tt/2w6iyao","ift.tt/2w6iyao","18.0","41.0","","","","","","","","","","","","","","","","","","","0.0","41.0","0.0","null","null","897403822733225984","null","False","0.0","8.9740382273322598E17","null","False","Tue Aug 15 10:25:18 +0000 2017","null","False","[酷兒權益訊息]2017年緊急募款 https://t.co/n5QX5ZsI8A","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/T8RyTMxcto","http://ift.tt/2uF2gor","ift.tt/2uF2gor","37.0","60.0","","","","","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","897396267873161216","null","False","0.0","8.9739626787316122E17","null","False","Tue Aug 15 09:55:17 +0000 2017","null","False","社團法人台灣酷兒權益推動聯盟 just uploaded a video https://t.co/T8RyTMxcto","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/DvZrOW4ASm","http://ift.tt/2w5MhQV","ift.tt/2w5MhQV","42.0","65.0","","","","","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","897394852354306052","null","False","0.0","8.9739485235430605E17","null","False","Tue Aug 15 09:49:40 +0000 2017","null","False","[環盟訊息][敬邀]台灣環境保護聯盟30週年系列活動【東南亞環境NGOs圓桌論壇】 https://t.co/DvZrOW4ASm","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/NPLMODLDph","http://ift.tt/2wLkj9W","ift.tt/2wLkj9W","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","897383015063715840","null","False","0.0","8.9738301506371584E17","null","False","Tue Aug 15 09:02:38 +0000 2017","null","False","[環資訊息]明元旦擴大限塑 10萬店家望聯手年省15億購物袋 https://t.co/NPLMODLDph","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4dREMzPJML","http://ift.tt/2wZWuup","ift.tt/2wZWuup","22.0","45.0","","","","","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","897364579822575620","null","False","0.0","8.9736457982257562E17","null","False","Tue Aug 15 07:49:22 +0000 2017","null","False","[環盟訊息][敬邀] 2017亞洲民主論壇 https://t.co/4dREMzPJML","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Revue","revue","3.0","9.0","3001165942","3.001165942E9","","","","https://t.co/oXLeCtsFti","https://www.getrevue.co/profile/twngo/issues/moving-taiwan-ngos-into-digital-issue-2-67025","getrevue.co/profile/twngo/…","90.0","113.0","","","","","","","","","","","","","","","","","","","0.0","113.0","0.0","null","null","897364356459089920","null","False","0.0","8.9736435645908992E17","null","False","Tue Aug 15 07:48:29 +0000 2017","null","False","透過 @revue 平台發送的「NGO推進器」電子報第二期出刊囉，根據稍早的優質電子報編排訣竅提示，刻意挑了一張呈現文字反差對比 GIF 圖片，果然成了我心中的亮點啊 XDXD　\nhttps://t.co/oXLeCtsFti","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","","","","","","","https://t.co/W7EKLuToI8","https://to.twngo.xyz/2wKSfDx","to.twngo.xyz/2wKSfDx","62.0","85.0","","","","","","","","","","","","","","","","","","","0.0","85.0","0.0","null","null","897315665995907072","null","False","1.0","8.9731566599590707E17","null","False","Tue Aug 15 04:35:00 +0000 2017","null","False","繼上週介紹一些電子報發送平台服務工具後，本週的 NGO 網路數位資源週報繼續來探索：到底要如何製作編寫出一份優質的電子報。\nhttps://t.co/W7EKLuToI8","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/TT2tbA9ufN","http://ift.tt/2i1LUk0","ift.tt/2i1LUk0","19.0","42.0","","","","","","","","","","","","","","","","","","","0.0","42.0","0.0","null","null","897310901388402688","null","False","0.0","8.9731090138840269E17","null","False","Tue Aug 15 04:16:04 +0000 2017","null","False","[永社]教唆殺人的常識理解與法律判斷 https://t.co/TT2tbA9ufN","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/JUz9OmW17c","http://ift.tt/2fHe2by","ift.tt/2fHe2by","21.0","44.0","","","","","","","","","","","","","","","","","","","0.0","44.0","0.0","null","null","897298742541524992","null","False","0.0","8.9729874254152499E17","null","False","Tue Aug 15 03:27:45 +0000 2017","null","False","[環資訊息]再現潮間帶生命風華的大潭藻礁 https://t.co/JUz9OmW17c","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/GaJSqN59Ie","http://ift.tt/2w5LsHN","ift.tt/2w5LsHN","37.0","60.0","","","","","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","897298740524011520","null","False","0.0","8.9729874052401152E17","null","False","Tue Aug 15 03:27:45 +0000 2017","null","False","[環資訊息]【森林水鄉】沿山徑探訪野生物棲息環境   少女般美好的松蘿湖 https://t.co/GaJSqN59Ie","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","47.0","53.0","https://t.co/LcXmN3lw7O","http://ift.tt/2uJnUUP","ift.tt/2uJnUUP","23.0","46.0","","","","","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","897297889004855299","null","False","0.0","8.972978890048553E17","null","False","Tue Aug 15 03:24:22 +0000 2017","null","False","[民主書院訊息]達賴喇嘛結束新德裡訪問赴孟買 https://t.co/LcXmN3lw7O #China #中國人權","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","54.0","59.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","51.0","57.0","https://t.co/lV3fiEFu5Y","http://ift.tt/2uWu7vR","ift.tt/2uWu7vR","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","897296610102738947","null","False","0.0","8.9729661010273894E17","null","False","Tue Aug 15 03:19:17 +0000 2017","null","False","[民主書院訊息]北戴河聚會近結束 習近平連任跡象明顯 https://t.co/lV3fiEFu5Y #China #中國人權","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","58.0","63.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","50.0","56.0","https://t.co/2JNmXVTL9W","http://ift.tt/2uEolDB","ift.tt/2uEolDB","26.0","49.0","","","","","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","897296608022450177","null","False","0.0","8.9729660802245018E17","null","False","Tue Aug 15 03:19:16 +0000 2017","null","False","[民主書院訊息]韓國解讀：美朝若開戰中國持何立場？ https://t.co/2JNmXVTL9W #China #中國人權","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","57.0","62.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","53.0","59.0","https://t.co/HNwVBBB3FM","http://ift.tt/2uWKbh3","ift.tt/2uWKbh3","29.0","52.0","","","","","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","897296605665271808","null","False","0.0","8.9729660566527181E17","null","False","Tue Aug 15 03:19:16 +0000 2017","null","False","[民主書院訊息]廣東烏坎維權領袖莊烈宏一家三口戶籍被注銷 https://t.co/HNwVBBB3FM #China #中國人權","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","60.0","65.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/r6IgwbW6jP","http://ift.tt/2vyW4gK","ift.tt/2vyW4gK","39.0","62.0","","","","","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","897288527364444161","null","False","0.0","8.9728852736444416E17","null","False","Tue Aug 15 02:47:10 +0000 2017","null","False","[環資訊息]施柏榮：壓垮台灣農業的最後一根稻草——高貿易依存下的糧食安全問題 https://t.co/r6IgwbW6jP","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/6CsHYekpL2","http://ift.tt/2vDHQK1","ift.tt/2vDHQK1","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","897282289117298688","null","False","0.0","8.9728228911729869E17","null","False","Tue Aug 15 02:22:23 +0000 2017","null","False","[環資訊息]歐燃煤電廠空品新規 擁煤團體稱「嚴苛得不合理」威脅要告 https://t.co/6CsHYekpL2","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qTU0ziJQI3","http://ift.tt/2fFBtlv","ift.tt/2fFBtlv","15.0","38.0","","","","","","","","","","","","","","","","","","","0.0","38.0","0.0","null","null","897261948345217024","null","False","0.0","8.9726194834521702E17","null","False","Tue Aug 15 01:01:33 +0000 2017","null","False","[親子共學訊息]一歲兒的主張 https://t.co/qTU0ziJQI3","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/2tEZYTGxEi","http://ift.tt/2vxWe7Z","ift.tt/2vxWe7Z","38.0","61.0","","","","","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","897159746612068352","null","False","0.0","8.9715974661206835E17","null","False","Mon Aug 14 18:15:26 +0000 2017","null","False","[酷兒權益訊息]《9999》播映&映後座談《台北場》活動花絮暨紀錄 https://t.co/2tEZYTGxEi","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/EDC2f2IFeb","http://ift.tt/2w6cttK","ift.tt/2w6cttK","37.0","60.0","","","","","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","897111908687466498","null","False","0.0","8.971119086874665E17","null","False","Mon Aug 14 15:05:21 +0000 2017","null","False","[台南新芽]新芽講堂｜澳洲打工度假 – 夢想實現的天堂還是剝削苦勞的地獄 https://t.co/EDC2f2IFeb","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/IXMq3mNSPd","http://ift.tt/2uHis4P","ift.tt/2uHis4P","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","897111906326126592","null","False","0.0","8.9711190632612659E17","null","False","Mon Aug 14 15:05:20 +0000 2017","null","False","[台南新芽]勞動脫殼｜當魯蛇遇到郭董 – 無力者反抗意識更新術 https://t.co/IXMq3mNSPd","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/lcKRe5dDoG","http://ift.tt/2wJ0hgk","ift.tt/2wJ0hgk","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","897075715333640192","null","False","0.0","8.9707571533364019E17","null","False","Mon Aug 14 12:41:32 +0000 2017","null","False","[彰化環盟]公視新聞  重金屬廢土太空包堆積　彰化線西居民不滿 https://t.co/lcKRe5dDoG","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xnOzSCbPls","http://ift.tt/2wX38Sl","ift.tt/2wX38Sl","18.0","41.0","","","","","","","","","","","","","","","","","","","0.0","41.0","0.0","null","null","897045402561675264","null","False","0.0","8.9704540256167526E17","null","False","Mon Aug 14 10:41:04 +0000 2017","null","False","[彰化環盟]第十一屆新任理監事名單 https://t.co/xnOzSCbPls","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ndMD7Yvfyu","http://ift.tt/2vU9hSc","ift.tt/2vU9hSc","36.0","59.0","","","","","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","897045149431320576","null","False","0.0","8.9704514943132058E17","null","False","Mon Aug 14 10:40:04 +0000 2017","null","False","wildathearttw just uploaded a video https://t.co/ndMD7Yvfyu","en","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/5lg8PBi67C","http://ift.tt/2vBqWeY","ift.tt/2vBqWeY","36.0","59.0","","","","","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","897045145283158020","null","False","0.0","8.9704514528315802E17","null","False","Mon Aug 14 10:40:03 +0000 2017","null","False","wildathearttw just uploaded a video https://t.co/5lg8PBi67C","en","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/JvAzOkKs8X","http://ift.tt/2vUPNgo","ift.tt/2vUPNgo","36.0","59.0","","","","","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","897045141273407488","null","False","0.0","8.9704514127340749E17","null","False","Mon Aug 14 10:40:02 +0000 2017","null","False","wildathearttw just uploaded a video https://t.co/JvAzOkKs8X","en","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Y8eM5j4OFr","http://ift.tt/2w3exDs","ift.tt/2w3exDs","21.0","44.0","","","","","","","","","","","","","","","","","","","0.0","44.0","0.0","null","null","897044647217967104","null","False","0.0","8.970446472179671E17","null","False","Mon Aug 14 10:38:04 +0000 2017","null","False","[永社]司改總結 淘汰不適任才能重建信任 https://t.co/Y8eM5j4OFr","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/w2zz6Uiks1","http://ift.tt/2uCjxyL","ift.tt/2uCjxyL","35.0","58.0","","","","","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","897044246980644864","null","False","0.0","8.9704424698064486E17","null","False","Mon Aug 14 10:36:29 +0000 2017","null","False","[台權會訊息]【法庭觀察記錄】411案二審開庭─網路時代的集會遊行權 https://t.co/w2zz6Uiks1","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0K0FsqILF5","http://ift.tt/2wIabPv","ift.tt/2wIabPv","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","897035684195831809","null","False","0.0","8.9703568419583181E17","null","False","Mon Aug 14 10:02:27 +0000 2017","null","False","[環資訊息]空污法修法公聽 環團批環署限縮地方自治權 https://t.co/0K0FsqILF5","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/AIGEFL9bd1","http://ift.tt/2hXJ7s7","ift.tt/2hXJ7s7","30.0","53.0","","","","","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","897003672386887680","null","False","0.0","8.9700367238688768E17","null","False","Mon Aug 14 07:55:15 +0000 2017","null","False","[荒野訊息]【人才招募】 雙連埤環境教育基地 環教專員招募 https://t.co/AIGEFL9bd1","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ls9R3WL9Ed","http://ift.tt/2wI3BIF","ift.tt/2wI3BIF","13.0","36.0","","","","","","","","","","","","","","","","","","","0.0","36.0","0.0","null","null","896999935282958337","null","False","0.0","8.9699993528295834E17","null","False","Mon Aug 14 07:40:24 +0000 2017","null","False","[荒野訊息]人才招募訊息 https://t.co/ls9R3WL9Ed","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@NonprofitOrgs","nonprofitorgs","3.0","17.0","17467699","1.7467699E7","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","140.0","0.0","null","null","896980898230317058","null","False","0.0","8.9698089823031706E17","null","","Mon Aug 14 06:24:45 +0000 2017","null","False","RT @nonprofitorgs: We need more NGOs in Africa, Asia, and Latin America to participate in the 2017 Global NGO Technology Survey! https://t.…","en","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0shZrosTUi","http://ift.tt/2wW9hy8","ift.tt/2wW9hy8","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","896943044280410112","null","False","0.0","8.9694304428041011E17","null","False","Mon Aug 14 03:54:20 +0000 2017","null","False","公民監督國會聯盟 just uploaded a video https://t.co/0shZrosTUi","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/mk6kyMG4fS","http://ift.tt/2hXi2VL","ift.tt/2hXi2VL","22.0","45.0","","","","","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","896932206530179078","null","False","0.0","8.9693220653017907E17","null","False","Mon Aug 14 03:11:16 +0000 2017","null","False","[環資訊息]藻礁大未來 還需釐清的生態衝擊 https://t.co/mk6kyMG4fS","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MRge7JRHCb","http://ift.tt/2fDDheD","ift.tt/2fDDheD","24.0","47.0","","","","","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","896930927611224064","null","False","0.0","8.9693092761122406E17","null","False","Mon Aug 14 03:06:11 +0000 2017","null","False","[環資訊息]農地上的大工廠 西部平原的異樣風景 https://t.co/MRge7JRHCb","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/WOzm8VgPvf","http://ift.tt/2w2pOE2","ift.tt/2w2pOE2","29.0","52.0","","","","","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","896928508810625024","null","False","0.0","8.9692850881062502E17","null","False","Mon Aug 14 02:56:35 +0000 2017","null","False","[環資訊息]北非供電歐盟有譜 突尼西亞啟動超級太陽能計畫 https://t.co/WOzm8VgPvf","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/GglyuvsYBv","http://ift.tt/2uEFadH","ift.tt/2uEFadH","17.0","40.0","","","","","","","","","","","","","","","","","","","0.0","40.0","0.0","null","null","896924137519669249","null","False","0.0","8.9692413751966925E17","null","False","Mon Aug 14 02:39:13 +0000 2017","null","False","[澄社訊息]創造優質的故事產業鏈 https://t.co/GglyuvsYBv","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/NUXfxbRBd9","http://ift.tt/2uERcDU","ift.tt/2uERcDU","29.0","52.0","","","","","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","896899235865477120","null","False","0.0","8.9689923586547712E17","null","False","Mon Aug 14 01:00:16 +0000 2017","null","False","[親子共學訊息]小孩一直開水龍頭放水流，是不是在浪費水？ https://t.co/NUXfxbRBd9","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","LGBITaiwan","52.0","63.0","https://t.co/gOWyGGMYXj","http://ift.tt/2wEWrVn","ift.tt/2wEWrVn","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","896601097535717376","null","False","0.0","8.9660109753571738E17","null","False","Sun Aug 13 05:15:34 +0000 2017","null","False","[台灣基地]小明喜歡誰？ 同志市場開講媒材開發-設計營 https://t.co/gOWyGGMYXj #LGBITaiwan","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/7EKonw8AW8","http://ift.tt/2uBVT1g","ift.tt/2uBVT1g","23.0","46.0","","","","","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","896536993475284992","null","False","0.0","8.9653699347528499E17","null","False","Sun Aug 13 01:00:50 +0000 2017","null","False","[親子共學訊息]【暖蛇環島】沒關係，你們先走 https://t.co/7EKonw8AW8","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/zg9qv4xj6t","http://ift.tt/2vwVYop","ift.tt/2vwVYop","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","896415783370280963","null","False","0.0","8.9641578337028096E17","null","False","Sat Aug 12 16:59:12 +0000 2017","null","False","[伴侶盟訊息]婚姻平權面對面──如何修法才符合釋字748？系列論壇 https://t.co/zg9qv4xj6t","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/dwTDV1nRQq","http://ift.tt/2fzMAMK","ift.tt/2fzMAMK","21.0","44.0","","","","","","","","","","","","","","","","","","","0.0","44.0","0.0","null","null","896340035330609153","null","False","0.0","8.9634003533060915E17","null","False","Sat Aug 12 11:58:12 +0000 2017","null","False","[司改會訊息]別讓最高法院成冤案救援阻力 https://t.co/dwTDV1nRQq","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4dd1AUMMxM","http://ift.tt/2hTQ3GM","ift.tt/2hTQ3GM","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","896340031484329984","null","False","0.0","8.9634003148432998E17","null","False","Sat Aug 12 11:58:11 +0000 2017","null","False","[司改會訊息]【性別司改聯盟聲明稿】性別司改 人間蒸發 https://t.co/4dd1AUMMxM","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4wTZKc9CcD","http://ift.tt/2uzKL53","ift.tt/2uzKL53","40.0","63.0","","","","","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","896312675772268544","null","False","0.0","8.9631267577226854E17","null","False","Sat Aug 12 10:09:29 +0000 2017","null","False","媒觀: ""國人自製兒童暨青少年優質節目五星獎"" and more videos https://t.co/4wTZKc9CcD","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Y6FxlROWfN","http://ift.tt/2wRE0w4","ift.tt/2wRE0w4","17.0","40.0","","","","","","","","","","","","","","","","","","","0.0","40.0","0.0","null","null","896310026343723011","null","False","0.0","8.9631002634372301E17","null","False","Sat Aug 12 09:58:57 +0000 2017","null","False","[司改會訊息]留住法官中的真英雄 https://t.co/Y6FxlROWfN","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/lhV1YtzIoO","http://ift.tt/2wCmNrl","ift.tt/2wCmNrl","24.0","47.0","","","","","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","896236992287191044","null","False","0.0","8.9623699228719104E17","null","False","Sat Aug 12 05:08:44 +0000 2017","null","False","[司改會訊息]法務部，尚未邁出的矯正改革腳步？ https://t.co/lhV1YtzIoO","zh","null","null","null","","","","","","","","","","","","","","","","","",""
