"coordinates","retweeted","source","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/La9YSAsmuB","http://ift.tt/2nGZbzt","ift.tt/2nGZbzt","30.0","53.0","0.0","53.0","0.0","null","null","846633530516029442","null","False","0.0","8.4663353051602944E17","null","False","Tue Mar 28 08:02:18 +0000 2017","null","False","[環資訊息]爆破遠企 環團發巨響 籲行政院撤銷亞泥展限   https://t.co/La9YSAsmuB","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/OhZTCmKpRi","http://ift.tt/2ndhRnA","ift.tt/2ndhRnA","50.0","73.0","0.0","73.0","0.0","null","null","846627958009843712","null","False","0.0","8.4662795800984371E17","null","False","Tue Mar 28 07:40:09 +0000 2017","null","False","台灣世界展望會 World Vision Taiwan just uploaded a video https://t.co/OhZTCmKpRi","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/IFFcDlHzB1","http://ift.tt/2otbPiK","ift.tt/2otbPiK","41.0","64.0","0.0","64.0","0.0","null","null","846624491556032512","null","False","0.0","8.4662449155603251E17","null","False","Tue Mar 28 07:26:22 +0000 2017","null","False","[綠色和平台灣]不敵全球抗議聲浪 三星宣布回收再利用 Galaxy Note 7 https://t.co/IFFcDlHzB1","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/nBo1CgYr0c","http://ift.tt/2nbAreT","ift.tt/2nbAreT","50.0","73.0","0.0","73.0","0.0","null","null","846610489455120386","null","False","0.0","8.4661048945512038E17","null","False","Tue Mar 28 06:30:44 +0000 2017","null","False","台灣世界展望會 World Vision Taiwan just uploaded a video https://t.co/nBo1CgYr0c","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/jtkB80TrF3","http://ift.tt/2mKUvtm","ift.tt/2mKUvtm","42.0","65.0","0.0","65.0","0.0","null","null","846601149390229504","null","False","0.0","8.466011493902295E17","null","False","Tue Mar 28 05:53:37 +0000 2017","null","False","[永續生態旅遊協會]【生態旅遊講座】2017.04.11 棲蘭山檜木林的生態與地景 https://t.co/jtkB80TrF3","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/2nVCV1pkib","http://ift.tt/2obqhwG","ift.tt/2obqhwG","40.0","63.0","0.0","63.0","0.0","null","null","846586957840965634","null","False","0.0","8.4658695784096563E17","null","False","Tue Mar 28 04:57:14 +0000 2017","null","False","[台權會訊息]台權會將參加2017的RightsCon（3/29-3/31 ） https://t.co/2nVCV1pkib","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/raljJb8jMu","http://ift.tt/2npqi00","ift.tt/2npqi00","13.0","36.0","0.0","36.0","0.0","null","null","846579133459189760","null","False","0.0","8.4657913345918976E17","null","False","Tue Mar 28 04:26:08 +0000 2017","null","False","[永社]陪審參審走向交融 https://t.co/raljJb8jMu","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/elDMAPBZPv","http://ift.tt/2nppf04","ift.tt/2nppf04","21.0","44.0","0.0","44.0","0.0","null","null","846576679921311744","null","False","0.0","8.4657667992131174E17","null","False","Tue Mar 28 04:16:23 +0000 2017","null","False","[永社]挪威殺人魔告政府，受刑人也有人權 https://t.co/elDMAPBZPv","ja","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/SFWPr6EGRC","https://medium.twngo.xyz/%E5%8D%94%E4%BD%9C%E5%B9%B3%E5%8F%B0%E6%9C%8D%E5%8B%99-glip-%E4%BB%8B%E7%B4%B9-b115ec9e891d","medium.twngo.xyz/%E5%8D%94%E4%B…","85.0","108.0","0.0","108.0","0.0","null","null","846568387488636928","null","False","0.0","8.4656838748863693E17","null","False","Tue Mar 28 03:43:26 +0000 2017","null","False","本週文章是“協作平台服務 Glip 介紹”，希望提供NGO在挑選團隊協作工具時，有fb,line, google 等壟斷之外的選項，也可稍避免過份混雜了公私之間的界限。 https://t.co/SFWPr6EGRC","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/mjLPpYjvaU","http://ift.tt/2ncn6nr","ift.tt/2ncn6nr","32.0","55.0","0.0","55.0","0.0","null","null","846557271295447040","null","False","0.0","8.4655727129544704E17","null","False","Tue Mar 28 02:59:16 +0000 2017","null","False","[公督盟訊息]立法院第九屆第二會期 優秀及待觀察立委公佈記者會 https://t.co/mjLPpYjvaU","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/JH93ay0N3C","http://ift.tt/2obfRgA","ift.tt/2obfRgA","37.0","60.0","0.0","60.0","0.0","null","null","846556303195586560","null","False","0.0","8.4655630319558656E17","null","False","Tue Mar 28 02:55:25 +0000 2017","null","False","[慈林基金會]2017年「慈林獎助學金」，歡迎各校4月底前踴躍推薦申請！ https://t.co/JH93ay0N3C","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/lkvmhx7B67","http://ift.tt/2ncmpKX","ift.tt/2ncmpKX","31.0","54.0","0.0","54.0","0.0","null","null","846555474828935168","null","False","0.0","8.4655547482893517E17","null","False","Tue Mar 28 02:52:08 +0000 2017","null","False","[環資訊息]調查出爐！ 大堡礁史上最嚴重白化 保護區也擋不住 https://t.co/lkvmhx7B67","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/VDm3rEKeSG","http://ift.tt/2gGvKH2","ift.tt/2gGvKH2","35.0","58.0","0.0","58.0","0.0","null","null","846555473109270530","null","False","0.0","8.4655547310927053E17","null","False","Tue Mar 28 02:52:07 +0000 2017","null","False","[環資訊息]【湧泉幸福學】從養鴨池到候鳥樂園 森林中的美麗湧泉琵琶湖 https://t.co/VDm3rEKeSG","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/E1zoGfHPy9","http://ift.tt/2nbbZdx","ift.tt/2nbbZdx","28.0","51.0","0.0","51.0","0.0","null","null","846551713741967361","null","False","0.0","8.4655171374196736E17","null","False","Tue Mar 28 02:37:11 +0000 2017","null","False","[環資訊息]2016年全台珊瑚礁體檢 指標魚類少現警訊 https://t.co/E1zoGfHPy9","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/ZyBjq5ZjSz","http://ift.tt/2o4u3ez","ift.tt/2o4u3ez","37.0","60.0","0.0","60.0","0.0","null","null","846551711372247041","null","False","0.0","8.4655171137224704E17","null","False","Tue Mar 28 02:37:10 +0000 2017","null","False","[環資訊息]三月海洋保育盛事──取締非法外籍漁船、打擊IUU的喝采與前瞻 https://t.co/ZyBjq5ZjSz","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/gAGDdaAV1x","http://ift.tt/2ncmazF","ift.tt/2ncmazF","27.0","50.0","0.0","50.0","0.0","null","null","846542906827722752","null","False","0.0","8.4654290682772275E17","null","False","Tue Mar 28 02:02:11 +0000 2017","null","False","[白絲帶協會]使用科技裝置不依賴 活化腦部功能不衰退 https://t.co/gAGDdaAV1x","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/O5vyGMRshH","http://ift.tt/2mKMy7w","ift.tt/2mKMy7w","27.0","50.0","0.0","50.0","0.0","null","null","846542904306946048","null","False","0.0","8.4654290430694605E17","null","False","Tue Mar 28 02:02:11 +0000 2017","null","False","[白絲帶協會]網路分享成偷兒寶典 上傳教學內容應斟酌 https://t.co/O5vyGMRshH","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/ZD1YoDhHcp","http://ift.tt/2mKzOOl","ift.tt/2mKzOOl","31.0","54.0","0.0","54.0","0.0","null","null","846541191525093376","null","False","0.0","8.4654119152509338E17","null","False","Tue Mar 28 01:55:22 +0000 2017","null","False","公民監督國會聯盟 just uploaded a video https://t.co/ZD1YoDhHcp","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/c6H6y6l0FL","http://ift.tt/2nu42DZ","ift.tt/2nu42DZ","33.0","56.0","0.0","56.0","0.0","null","null","846507166710272002","null","False","0.0","8.46507166710272E17","null","False","Mon Mar 27 23:40:10 +0000 2017","null","False","台灣關懷中國人權聯盟 just uploaded a video https://t.co/c6H6y6l0FL","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/rIC8xPuUgz","http://ift.tt/2ob6tJO","ift.tt/2ob6tJO","33.0","56.0","0.0","56.0","0.0","null","null","846507164374122499","null","False","0.0","8.465071643741225E17","null","False","Mon Mar 27 23:40:09 +0000 2017","null","False","台灣關懷中國人權聯盟 just uploaded a video https://t.co/rIC8xPuUgz","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/Vym8WjJ9x2","http://ift.tt/2mKsoKI","ift.tt/2mKsoKI","25.0","48.0","0.0","48.0","0.0","null","null","846506627775827968","null","False","0.0","8.4650662777582797E17","null","False","Mon Mar 27 23:38:02 +0000 2017","null","False","[都更盟訊息]長安西路被偷拆案的屋主張先生之聲明 https://t.co/Vym8WjJ9x2","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/8CqHz3Cpgs","http://ift.tt/2mIeokC","ift.tt/2mIeokC","31.0","54.0","0.0","54.0","0.0","null","null","846348293936496640","null","False","0.0","8.4634829393649664E17","null","False","Mon Mar 27 13:08:52 +0000 2017","null","False","[民主書院訊息]多次哽咽感謝港人陪他做夢：念念不忘 必有迴響 https://t.co/8CqHz3Cpgs","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/pG3yDnBWEY","http://ift.tt/2nnfkrX","ift.tt/2nnfkrX","30.0","53.0","0.0","53.0","0.0","null","null","846348292300701696","null","False","0.0","8.463482923007017E17","null","False","Mon Mar 27 13:08:51 +0000 2017","null","False","[民主書院訊息]浙江各教堂被強裝監控探頭 官稱為了“反恐” https://t.co/pG3yDnBWEY","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/7mKp8Lh8JB","http://ift.tt/2mI9VP0","ift.tt/2mI9VP0","31.0","54.0","0.0","54.0","0.0","null","null","846348288546758656","null","False","0.0","8.4634828854675866E17","null","False","Mon Mar 27 13:08:51 +0000 2017","null","False","[民主書院訊息]中國大陸流動人口下降 很多農民工不再遠走他鄉 https://t.co/7mKp8Lh8JB","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/lQ6aSkCeUM","http://ift.tt/2nmy62u","ift.tt/2nmy62u","27.0","50.0","0.0","50.0","0.0","null","null","846300097126318082","null","False","0.0","8.4630009712631808E17","null","False","Mon Mar 27 09:57:21 +0000 2017","null","False","[環資訊息]環署表態：五輕關廠後 排污量不能拿來抵換 https://t.co/lQ6aSkCeUM","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/zia5bNTXZJ","http://ift.tt/2mHmI45","ift.tt/2mHmI45","28.0","51.0","0.0","51.0","0.0","null","null","846295495492485120","null","False","0.0","8.4629549549248512E17","null","False","Mon Mar 27 09:39:04 +0000 2017","null","False","伊甸基金會 just uploaded a video https://t.co/zia5bNTXZJ","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/VcS8slSoYr","http://ift.tt/2n8blh8","ift.tt/2n8blh8","28.0","51.0","0.0","51.0","0.0","null","null","846295012488962048","null","False","0.0","8.4629501248896205E17","null","False","Mon Mar 27 09:37:09 +0000 2017","null","False","[環資訊息]瓶裝水勿放高溫車內 消基會：自備飲水最安全 https://t.co/VcS8slSoYr","zh","null","null","null","","","","","","","","","","","","","",""
