"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","contributors____-","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/62A2s3sTZ8","http://ift.tt/2fHsopY","ift.tt/2fHsopY","72.0","95.0","","","","","","","","","","","","","","","0.0","95.0","0.0","null","null","800268769755099136","null","False","0.0","8.0026876975509914E17","null","False","Sun Nov 20 09:25:17 +0000 2016","null","False","🔴 Covenants Watch 人權公約施行監督聯盟 is live now: 人權與文學 | 壞掉的人藏起來的傷: 陳千武，施明正與舞鶴 https://t.co/62A2s3sTZ8","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/X9dFcNnoyY","http://ift.tt/2eT2ctA","ift.tt/2eT2ctA","72.0","95.0","","","","","","","","","","","","","","","0.0","95.0","0.0","null","null","800238559022219264","null","False","0.0","8.0023855902221926E17","null","False","Sun Nov 20 07:25:14 +0000 2016","null","False","🔴 Covenants Watch 人權公約施行監督聯盟 is live now: 人權與文學 | 壞掉的人藏起來的傷: 陳千武，施明正與舞鶴 https://t.co/X9dFcNnoyY","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bxvYr17yvd","http://ift.tt/2ftpiTL","ift.tt/2ftpiTL","72.0","95.0","","","","","","","","","","","","","","","0.0","95.0","0.0","null","null","800238555800997888","null","False","0.0","8.0023855580099789E17","null","False","Sun Nov 20 07:25:14 +0000 2016","null","False","🔴 Covenants Watch 人權公約施行監督聯盟 is live now: 人權與文學 | 壞掉的人藏起來的傷: 陳千武，施明正與舞鶴 https://t.co/bxvYr17yvd","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jsjQWzioaJ","http://ift.tt/2g6awlP","ift.tt/2g6awlP","72.0","95.0","","","","","","","","","","","","","","","0.0","95.0","0.0","null","null","800178230057730049","null","False","0.0","8.0017823005773005E17","null","False","Sun Nov 20 03:25:31 +0000 2016","null","False","🔴 Covenants Watch 人權公約施行監督聯盟 is live now: 人權與文學 | 壞掉的人藏起來的傷: 陳千武，施明正與舞鶴 https://t.co/jsjQWzioaJ","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MRCpHkOQnQ","http://ift.tt/2ffH27m","ift.tt/2ffH27m","72.0","95.0","","","","","","","","","","","","","","","0.0","95.0","0.0","null","null","800178228103147520","null","False","0.0","8.0017822810314752E17","null","False","Sun Nov 20 03:25:30 +0000 2016","null","False","🔴 Covenants Watch 人權公約施行監督聯盟 is live now: 人權與文學 | 壞掉的人藏起來的傷: 陳千武，施明正與舞鶴 https://t.co/MRCpHkOQnQ","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9YiwsMCUOF","http://ift.tt/2g6aYjW","ift.tt/2g6aYjW","72.0","95.0","","","","","","","","","","","","","","","0.0","95.0","0.0","null","null","800178225691447297","null","False","0.0","8.001782256914473E17","null","False","Sun Nov 20 03:25:30 +0000 2016","null","False","🔴 Covenants Watch 人權公約施行監督聯盟 is live now: 人權與文學 | 壞掉的人藏起來的傷: 陳千武，施明正與舞鶴 https://t.co/9YiwsMCUOF","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9LY1EY7v8W","http://ift.tt/2ffM0B1","ift.tt/2ffM0B1","72.0","95.0","","","","","","","","","","","","","","","0.0","95.0","0.0","null","null","800178223845953536","null","False","0.0","8.0017822384595354E17","null","False","Sun Nov 20 03:25:29 +0000 2016","null","False","🔴 Covenants Watch 人權公約施行監督聯盟 is live now: 人權與文學 | 壞掉的人藏起來的傷: 陳千武，施明正與舞鶴 https://t.co/9LY1EY7v8W","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/itkbg1mDhn","http://ift.tt/2g7mEXz","ift.tt/2g7mEXz","23.0","46.0","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","800175382225883136","null","False","0.0","8.0017538222588314E17","null","False","Sun Nov 20 03:14:12 +0000 2016","null","False","[環資訊息]《漬物語》外婆的食譜，人生的滋味 https://t.co/itkbg1mDhn","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kjoHlWnw7M","http://ift.tt/2grnXRr","ift.tt/2grnXRr","18.0","41.0","","","","","","","","","","","","","","","0.0","41.0","0.0","null","null","800162808784621568","null","False","0.0","8.0016280878462157E17","null","False","Sun Nov 20 02:24:14 +0000 2016","null","False","[環資訊息]《黑潮洶湧》海廢無國界 https://t.co/kjoHlWnw7M","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0Dbubd38lj","http://ift.tt/2g9ju3q","ift.tt/2g9ju3q","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","800151444926001152","null","False","0.0","8.0015144492600115E17","null","False","Sun Nov 20 01:39:05 +0000 2016","null","False","[環資訊息]這是什麼鳥？黃玉玲《濕地鳥餐廳》為孩子留住濕地的面貌 https://t.co/0Dbubd38lj","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YEDhJuYxcM","http://ift.tt/2fQaLSu","ift.tt/2fQaLSu","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","800149026372980736","null","False","0.0","8.0014902637298074E17","null","False","Sun Nov 20 01:29:28 +0000 2016","null","False","[環資訊息]十年磨出動畫《黑白野百合》 陳旻昱描繪蘭嶼核廢感傷 https://t.co/YEDhJuYxcM","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ay6wQqSaEz","http://ift.tt/2fFiNQy","ift.tt/2fFiNQy","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","799938646099062784","null","False","0.0","7.9993864609906278E17","null","False","Sat Nov 19 11:33:30 +0000 2016","null","False","[同志熱線訊息]20161120【老同】彩虹熟年巴士之熟巴回娘家 https://t.co/ay6wQqSaEz","ja","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/N7DgPdxuYC","http://ift.tt/2fa9PqU","ift.tt/2fa9PqU","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","799922246542327808","null","False","0.0","7.9992224654232781E17","null","False","Sat Nov 19 10:28:20 +0000 2016","null","False","[同志熱線訊息]20161204【南部】愛情的保存期限-熟男聊天室 https://t.co/N7DgPdxuYC","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/6N8n9kcSTB","http://ift.tt/2eOwH3z","ift.tt/2eOwH3z","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","799686512690495488","null","False","0.0","7.9968651269049549E17","null","False","Fri Nov 18 18:51:36 +0000 2016","null","False","[公督盟訊息]【徵人啟事】公民監督國會聯盟【徵】行政部主任 https://t.co/6N8n9kcSTB","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/L1yun6cxXT","http://ift.tt/2f8mEBU","ift.tt/2f8mEBU","13.0","36.0","","","","","","","","","","","","","","","0.0","36.0","0.0","null","null","799685718419369984","null","False","0.0","7.9968571841936998E17","null","False","Fri Nov 18 18:48:27 +0000 2016","null","False","[勞陣訊息]勞動者電子報 https://t.co/L1yun6cxXT","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4jPrO2xpGm","http://ift.tt/2g2l0CN","ift.tt/2g2l0CN","47.0","70.0","","","","","","","","","","","","","","","0.0","70.0","0.0","null","null","799621456615378944","null","False","0.0","7.9962145661537894E17","null","False","Fri Nov 18 14:33:06 +0000 2016","null","False","[同志熱線訊息]20161210(六)光陰的故事系列講座－當同志成為照顧者：陪伴、拉扯與失去 https://t.co/4jPrO2xpGm","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/5EqqmUUPyy","http://ift.tt/2g3nfqL","ift.tt/2g3nfqL","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","799601444718526464","null","False","0.0","7.9960144471852646E17","null","False","Fri Nov 18 13:13:34 +0000 2016","null","False","[勵馨訊息]勵馨活動：這樣就能做公益？-第869期 https://t.co/5EqqmUUPyy","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/A4VVA0yGJf","http://ift.tt/2eNh50B","ift.tt/2eNh50B","54.0","77.0","","","","","","","","","","","","","","","0.0","77.0","0.0","null","null","799595700107538432","null","False","0.0","7.9959570010753843E17","null","False","Fri Nov 18 12:50:45 +0000 2016","null","False","台灣同志諮詢熱線 Taiwan Tongzhi Hotline just uploaded a video https://t.co/A4VVA0yGJf","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/DYL6qmR5wL","http://ift.tt/2fnORW4","ift.tt/2fnORW4","54.0","77.0","","","","","","","","","","","","","","","0.0","77.0","0.0","null","null","799595697570021377","null","False","0.0","7.9959569757002138E17","null","False","Fri Nov 18 12:50:44 +0000 2016","null","False","台灣同志諮詢熱線 Taiwan Tongzhi Hotline just uploaded a video https://t.co/DYL6qmR5wL","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/intzNczxFB","http://ift.tt/2fnCDwX","ift.tt/2fnCDwX","54.0","77.0","","","","","","","","","","","","","","","0.0","77.0","0.0","null","null","799591793922887680","null","False","0.0","7.9959179392288768E17","null","False","Fri Nov 18 12:35:14 +0000 2016","null","False","台灣同志諮詢熱線 Taiwan Tongzhi Hotline just uploaded a video https://t.co/intzNczxFB","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/cUu7Lyu7yd","http://ift.tt/2fb9cAx","ift.tt/2fb9cAx","54.0","77.0","","","","","","","","","","","","","","","0.0","77.0","0.0","null","null","799588066893721600","null","False","0.0","7.995880668937216E17","null","False","Fri Nov 18 12:20:25 +0000 2016","null","False","台灣同志諮詢熱線 Taiwan Tongzhi Hotline just uploaded a video https://t.co/cUu7Lyu7yd","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Pn4jND7dbe","http://ift.tt/2g26riv","ift.tt/2g26riv","54.0","77.0","","","","","","","","","","","","","","","0.0","77.0","0.0","null","null","799588063823429632","null","False","0.0","7.9958806382342963E17","null","False","Fri Nov 18 12:20:24 +0000 2016","null","False","台灣同志諮詢熱線 Taiwan Tongzhi Hotline just uploaded a video https://t.co/Pn4jND7dbe","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/C50tCT3xjv","http://ift.tt/2fb4nao","ift.tt/2fb4nao","54.0","77.0","","","","","","","","","","","","","","","0.0","77.0","0.0","null","null","799588060321185793","null","False","0.0","7.9958806032118579E17","null","False","Fri Nov 18 12:20:23 +0000 2016","null","False","台灣同志諮詢熱線 Taiwan Tongzhi Hotline just uploaded a video https://t.co/C50tCT3xjv","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bkwJ7ut5sr","http://ift.tt/2fLBO1C","ift.tt/2fLBO1C","24.0","47.0","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","799573879526146048","null","False","0.0","7.9957387952614605E17","null","False","Fri Nov 18 11:24:02 +0000 2016","null","False","[綠色和平台灣]三星，會展現真正的創新精神嗎？ https://t.co/bkwJ7ut5sr","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/7oXmmvbzmI","http://ift.tt/2g31Znf","ift.tt/2g31Znf","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","799569020445978624","null","False","0.0","7.9956902044597862E17","null","False","Fri Nov 18 11:04:44 +0000 2016","null","False","[平冤訊息]《平冤週報》  11/12~11/18 https://t.co/7oXmmvbzmI","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/L7ynwYNmol","http://ift.tt/2gpExlr","ift.tt/2gpExlr","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","799560056715018240","null","False","0.0","7.9956005671501824E17","null","False","Fri Nov 18 10:29:07 +0000 2016","null","False","[環資訊息]增用蚊子園區  台中區域計畫調降工業用地 https://t.co/L7ynwYNmol","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/uJM94EsWq2","http://ift.tt/2fC7j0e","ift.tt/2fC7j0e","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","799545115123601408","null","False","0.0","7.9954511512360141E17","null","False","Fri Nov 18 09:29:44 +0000 2016","null","False","[環資訊息]防範毒化災 企業交流人員訓練 建立應變SOP https://t.co/uJM94EsWq2","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Qys24pKSSl","http://ift.tt/2g2lHgy","ift.tt/2g2lHgy","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","799525099787395072","null","False","0.0","7.9952509978739507E17","null","False","Fri Nov 18 08:10:12 +0000 2016","null","False","董氏基金會菸害防制中心 just uploaded a video https://t.co/Qys24pKSSl","ja","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bZiWfDFnDr","http://ift.tt/2gmo7cP","ift.tt/2gmo7cP","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","799522741753905152","null","False","0.0","7.9952274175390515E17","null","False","Fri Nov 18 08:00:50 +0000 2016","null","False","董氏基金會菸害防制中心 just uploaded a video https://t.co/bZiWfDFnDr","ja","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/tB5qxJAfui","http://ift.tt/2g2fNfm","ift.tt/2g2fNfm","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","799520744485031936","null","False","0.0","7.9952074448503194E17","null","False","Fri Nov 18 07:52:54 +0000 2016","null","False","董氏基金會菸害防制中心 just uploaded a video https://t.co/tB5qxJAfui","ja","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/scXJQORf2E","http://ift.tt/2gp3Kgb","ift.tt/2gp3Kgb","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","799520742538887170","null","False","0.0","7.9952074253888717E17","null","False","Fri Nov 18 07:52:54 +0000 2016","null","False","董氏基金會菸害防制中心 just uploaded a video https://t.co/scXJQORf2E","ja","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/AGlLlG11bK","http://ift.tt/2g2fKAk","ift.tt/2g2fKAk","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","799520740592775168","null","False","0.0","7.9952074059277517E17","null","False","Fri Nov 18 07:52:53 +0000 2016","null","False","董氏基金會菸害防制中心 just uploaded a video https://t.co/AGlLlG11bK","ja","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/n1lBnYTXky","http://ift.tt/2g1owNC","ift.tt/2g1owNC","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","799502040670105601","null","False","0.0","7.995020406701056E17","null","False","Fri Nov 18 06:38:35 +0000 2016","null","False","[人約盟訊息]2016兩公約第二次國家報告影子報告(中英文版) https://t.co/n1lBnYTXky","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YT3qVzVy6x","http://ift.tt/2f6kEtZ","ift.tt/2f6kEtZ","47.0","70.0","","","","","","","","","","","","","","","0.0","70.0","0.0","null","null","799500708697571328","null","False","0.0","7.9950070869757133E17","null","False","Fri Nov 18 06:33:17 +0000 2016","null","False","[高教工會訊息]高教工會於國家年金改革委員會第二十次會議提案（私校教師退休金所得替代率過低） https://t.co/YT3qVzVy6x","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/zdr2emK7dw","http://ift.tt/2g2xQVn","ift.tt/2g2xQVn","116.0","139.0","","","","","","","","","","","","","","","0.0","139.0","0.0","null","null","799498163350597632","null","False","0.0","7.9949816335059763E17","null","False","Fri Nov 18 06:23:10 +0000 2016","null","False","[高教工會訊息]提請國家年金改革委員會審議，全面修法禁止離職前五年職務與私立學校業務相關之公務人員，離職或退休後三年內至私立學校擔任有給職人員，以維護公務人員公正廉明之重要公益，合理減少實際尚未退休卻領取雙薪之人員，並減少私立學… https://t.co/zdr2emK7dw","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/WZQaFVdT1X","http://ift.tt/2gm3BZJ","ift.tt/2gm3BZJ","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","799465845739163648","null","False","0.0","7.9946584573916365E17","null","False","Fri Nov 18 04:14:45 +0000 2016","null","False","[環資訊息]40年遍訪多摩川流域  中村文明要替孩子留下「源流故事」 https://t.co/WZQaFVdT1X","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/zOwdpQBtfn","http://ift.tt/2g1jH89","ift.tt/2g1jH89","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","799457007002472448","null","False","0.0","7.9945700700247245E17","null","False","Fri Nov 18 03:39:38 +0000 2016","null","False","[環資訊息]【看守台灣論壇】擺脫焚化心態 才有循環經濟 https://t.co/zOwdpQBtfn","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fUIzUjynve","http://ift.tt/2gogofc","ift.tt/2gogofc","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","799457005295570944","null","False","0.0","7.9945700529557094E17","null","False","Fri Nov 18 03:39:37 +0000 2016","null","False","[環資訊息]避災指南自己寫 群眾智慧結晶──防災地方誌 https://t.co/fUIzUjynve","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/GwNCDUs4xJ","http://ift.tt/2goiNGO","ift.tt/2goiNGO","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","799450580271984644","null","False","0.0","7.9945058027198464E17","null","False","Fri Nov 18 03:14:06 +0000 2016","null","False","[環資訊息]野生動物慘死貓掌下  美獸醫院：保育前先把貓關好 https://t.co/GwNCDUs4xJ","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/nhYl02WEwf","http://ift.tt/2fmvQmZ","ift.tt/2fmvQmZ","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","799448123387105280","null","False","0.0","7.9944812338710528E17","null","False","Fri Nov 18 03:04:20 +0000 2016","null","False","[環資訊息]見證氣候變遷衝擊  全球葡萄酒預估減產5% https://t.co/nhYl02WEwf","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fKuLy7Ja8S","http://ift.tt/2g3Iyc4","ift.tt/2g3Iyc4","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","799439836033806336","null","False","0.0","7.9943983603380634E17","null","False","Fri Nov 18 02:31:24 +0000 2016","null","False","[民主書院訊息]性別團體聲明：同性伴侶法不是真正的平等 https://t.co/fKuLy7Ja8S","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Pej45LpQVO","http://ift.tt/2fBtLGR","ift.tt/2fBtLGR","24.0","47.0","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","799439834217476096","null","False","0.0","7.994398342174761E17","null","False","Fri Nov 18 02:31:24 +0000 2016","null","False","[民主書院訊息]台鐵爆炸案 林英昌遭求刑30年 https://t.co/Pej45LpQVO","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fq4ldXNJPn","http://ift.tt/2g3DDIa","ift.tt/2g3DDIa","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","799439832640536576","null","False","0.0","7.9943983264053658E17","null","False","Fri Nov 18 02:31:23 +0000 2016","null","False","[民主書院訊息]張海濤二審不開庭 李愛傑吁關注丈夫遭受酷刑 https://t.co/fq4ldXNJPn","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/gKKyW2ankv","http://ift.tt/2fKybZt","ift.tt/2fKybZt","24.0","47.0","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","799437070569734149","null","False","0.0","7.9943707056973414E17","null","False","Fri Nov 18 02:20:25 +0000 2016","null","False","[民主書院訊息]香港法律專家談宣誓案判決的影響 https://t.co/gKKyW2ankv","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/wuPhXoWNeZ","http://ift.tt/2g27NNY","ift.tt/2g27NNY","23.0","46.0","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","799437067856072708","null","False","0.0","7.994370678560727E17","null","False","Fri Nov 18 02:20:24 +0000 2016","null","False","[民主書院訊息]陸委會主委批 一國兩制不可行 https://t.co/wuPhXoWNeZ","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vOtKi1uOgy","http://ift.tt/2g23y56","ift.tt/2g23y56","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","799426825201938432","null","False","0.0","7.9942682520193843E17","null","False","Fri Nov 18 01:39:42 +0000 2016","null","False","伊甸基金會 just uploaded a video https://t.co/vOtKi1uOgy","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/IiqRDbp5te","http://ift.tt/2f3VBb3","ift.tt/2f3VBb3","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","799259097568788480","null","False","0.0","7.9925909756878848E17","null","False","Thu Nov 17 14:33:13 +0000 2016","null","False","[親子共學訊息]我們是異性戀家庭，我們支持婚姻平權 https://t.co/IiqRDbp5te","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/j8QZJmWq2W","http://ift.tt/2eJ4s6C","ift.tt/2eJ4s6C","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","799206104550936577","null","False","0.0","7.9920610455093658E17","null","False","Thu Nov 17 11:02:38 +0000 2016","null","False","[環資訊息]防中林路再塌陷  大林電廠改建案換工法、添改良樁  https://t.co/j8QZJmWq2W","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/FqeYqPhEEL","http://ift.tt/2fZDffL","ift.tt/2fZDffL","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","799171859308826624","null","False","0.0","7.9917185930882662E17","null","False","Thu Nov 17 08:46:33 +0000 2016","null","False","[環盟訊息]【徵人啟事】台灣環境保護聯盟徵工作人員一名 https://t.co/FqeYqPhEEL","zh","null","","null","null","","","","","","","","","","","","","",""
