"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","in_reply_to_screen_name","in_reply_to_user_id_str"
"","","","","","","NGO news from Taiwan","NGOnewsTW","85.0","95.0","770241326172418048","7.7024132617241805E17","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","wuyu","SW_CMM","129.0","136.0","2336783467","2.336783467E9","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MpGGIAAz5S","http://ift.tt/2peIm0N","ift.tt/2peIm0N","30.0","53.0","0.0","53.0","0.0","null","null","861767384264310784","null","False","0.0","8.6176738426431078E17","null","False","Tue May 09 02:18:49 +0000 2017","null","False","[環資訊息]從全有全無的魚槍管理 看台灣島上的人與海洋關係 https://t.co/MpGGIAAz5S","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MtaFCD108j","http://to.twngo.xyz/2qU0MAk","to.twngo.xyz/2qU0MAk","25.0","48.0","0.0","48.0","0.0","null","null","861759418274328577","null","False","0.0","8.6175941827432858E17","null","False","Tue May 09 01:47:10 +0000 2017","null","False","NGOs / NPOs (網路數位)表現評量指標 https://t.co/MtaFCD108j","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/y9irMNIBAd","http://ift.tt/2qKXq6E","ift.tt/2qKXq6E","22.0","45.0","0.0","45.0","0.0","null","null","861746374920065025","null","False","0.0","8.6174637492006502E17","null","False","Tue May 09 00:55:20 +0000 2017","null","False","[民主書院訊息]河北三村民抬棺自焚抗議強拆 https://t.co/y9irMNIBAd","ja","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jfmjJCEEbQ","http://ift.tt/2poQ9o4","ift.tt/2poQ9o4","30.0","53.0","0.0","53.0","0.0","null","null","861746373342965760","null","False","0.0","8.6174637334296576E17","null","False","Tue May 09 00:55:20 +0000 2017","null","False","[民主書院訊息]美加挺台參加WHA　中國：反對「說三道四」 https://t.co/jfmjJCEEbQ","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/c7QmEuZU7L","http://ift.tt/2qLhVQq","ift.tt/2qLhVQq","24.0","47.0","0.0","47.0","0.0","null","null","861746371442954249","null","False","0.0","8.6174637144295424E17","null","False","Tue May 09 00:55:20 +0000 2017","null","False","[民主書院訊息]廣州暴雨成災 房屋倒塌8人被困 https://t.co/c7QmEuZU7L","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/XyhWavu8As","http://ift.tt/2poSNdK","ift.tt/2poSNdK","35.0","58.0","0.0","58.0","0.0","null","null","861746369568157697","null","False","0.0","8.617463695681577E17","null","False","Tue May 09 00:55:19 +0000 2017","null","False","[民主書院訊息]澳門今迎張德江　封車場改路擾民 嚴陣佈防　拒記者入境 https://t.co/XyhWavu8As","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/OnDqXzlC6z","http://ift.tt/2pYudlI","ift.tt/2pYudlI","26.0","49.0","0.0","49.0","0.0","null","null","861598747888889864","null","False","0.0","8.6159874788888986E17","null","False","Mon May 08 15:08:43 +0000 2017","null","False","[白絲帶協會]偽文件連結病毒信流竄 誤點個資全都露 https://t.co/OnDqXzlC6z","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/oSFIVD3jKY","http://ift.tt/2qhSXIx","ift.tt/2qhSXIx","49.0","72.0","0.0","72.0","0.0","null","null","861597124588429312","null","False","0.0","8.6159712458842931E17","null","False","Mon May 08 15:02:16 +0000 2017","null","False","[蠻野心足訊息]本會蔡雅瀅律師於「核一2號機降載延時運轉案審查」說明會發言單(2017.5.8) https://t.co/oSFIVD3jKY","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/p7udXmn2Ss","http://ift.tt/2pTv5JQ","ift.tt/2pTv5JQ","20.0","43.0","0.0","43.0","0.0","null","null","861583675279986688","null","False","0.0","8.6158367527998669E17","null","False","Mon May 08 14:08:50 +0000 2017","null","False","[荒野訊息]守護水鳥繁殖與夏日海灘活動 https://t.co/p7udXmn2Ss","zh","null","null","null"
"null","False","<a href=""http://justcoz.org"" rel=""nofollow"">justcoz</a>","","","","NGO news from Taiwan","NGOnewsTW","24.0","34.0","770241326172418048","7.7024132617241805E17","https://t.co/NfqSNGdBCG","http://mo.nu/r/NGOnewsTW/4408/0?uid=4Fcq","mo.nu/r/NGOnewsTW/44…","74.0","97.0","0.0","122.0","0.0","null","null","861570845042286592","null","False","0.0","8.6157084504228659E17","null","False","Mon May 08 13:17:51 +0000 2017","null","False","Donate a tweet a day to @NGOnewsTW. Click the link and become a supporter https://t.co/NfqSNGdBCG ☞https://t.co/2CohkiBcXo","en","null","null","null"
"","","","","","","","","","","","","https://t.co/2CohkiBcXo","http://justcoz.org","justcoz.org","99.0","122.0","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/SkY0DCIqIZ","http://ift.tt/2qSkSvT","ift.tt/2qSkSvT","28.0","51.0","0.0","51.0","0.0","null","null","861562135289188352","null","False","0.0","8.6156213528918835E17","null","False","Mon May 08 12:43:14 +0000 2017","null","False","[彰化環盟]二林精密機械產業園區健康風險評估　鄉親關心 https://t.co/SkY0DCIqIZ","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/T2yQDRqA1s","http://ift.tt/2qS9L57","ift.tt/2qS9L57","29.0","52.0","0.0","52.0","0.0","null","null","861541492741074944","null","False","0.0","8.6154149274107494E17","null","False","Mon May 08 11:21:13 +0000 2017","null","False","[環盟訊息]【2017環保茶坊】系列講座3–台灣人的血緣 https://t.co/T2yQDRqA1s","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/2rZEtycUoq","http://ift.tt/2qRYamO","ift.tt/2qRYamO","40.0","63.0","0.0","63.0","0.0","null","null","861526937038180353","null","False","0.0","8.6152693703818035E17","null","False","Mon May 08 10:23:22 +0000 2017","null","False","[環資訊息]45天換十日供電 核一最長天數「彈性降載」 原能會：二周內完成審查 https://t.co/2rZEtycUoq","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Db3c0HHXBJ","http://ift.tt/2qJc65Y","ift.tt/2qJc65Y","33.0","56.0","0.0","56.0","0.0","null","null","861525676679188480","null","False","0.0","8.6152567667918848E17","null","False","Mon May 08 10:18:22 +0000 2017","null","False","[同志熱線訊息]20170528【南部】嬡拉蕾-拉拉手。環遊世界 https://t.co/Db3c0HHXBJ","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4QiW3zPuSw","http://ift.tt/2pXvbi9","ift.tt/2pXvbi9","34.0","57.0","0.0","57.0","0.0","null","null","861523654705852416","null","False","0.0","8.6152365470585242E17","null","False","Mon May 08 10:10:20 +0000 2017","null","False","[司改會訊息]小筆記：「總統府司法改革國是會議」第一分組第五次會議 https://t.co/4QiW3zPuSw","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YsoWtCpaWO","http://ift.tt/2qS8gF4","ift.tt/2qS8gF4","29.0","52.0","0.0","52.0","0.0","null","null","861516868657479680","null","False","0.0","8.6151686865747968E17","null","False","Mon May 08 09:43:22 +0000 2017","null","False","[環資訊息]北二高增交流道紓擁塞 黑翅鳶棲地施工時再監測 https://t.co/YsoWtCpaWO","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/oJHJ5rBG9K","http://ift.tt/2qRFq6V","ift.tt/2qRFq6V","41.0","64.0","0.0","64.0","0.0","null","null","861497237112860673","null","False","0.0","8.6149723711286067E17","null","False","Mon May 08 08:25:21 +0000 2017","null","False","[主婦聯盟訊息]【家家綠行動 碳碳Go Away】—綠繪本故事列車 之 低碳生活 https://t.co/oJHJ5rBG9K","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/QuRKCYRx3z","http://ift.tt/2pSrZWz","ift.tt/2pSrZWz","24.0","47.0","0.0","47.0","0.0","null","null","861495419280347136","null","False","0.0","8.6149541928034714E17","null","False","Mon May 08 08:18:08 +0000 2017","null","False","[永續生態旅遊協會]合歡山森態之旅(三天二夜) https://t.co/QuRKCYRx3z","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/1bG7KfRHNx","http://ift.tt/2pbOMhj","ift.tt/2pbOMhj","49.0","72.0","0.0","72.0","0.0","null","null","861492961821040640","null","False","0.0","8.6149296182104064E17","null","False","Mon May 08 08:08:22 +0000 2017","null","False","[公督盟訊息]【年代新聞】杯葛年改!廖國棟摔法案 潑水段宜康 公督盟批脫序 (20170502) https://t.co/1bG7KfRHNx","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/gpQjqyClAV","http://ift.tt/2ppXX9V","ift.tt/2ppXX9V","20.0","43.0","0.0","43.0","0.0","null","null","861478341156765696","null","False","0.0","8.614783411567657E17","null","False","Mon May 08 07:10:16 +0000 2017","null","False","[伴侶盟訊息]【平權筷來】記者會新聞稿 https://t.co/gpQjqyClAV","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ON13vr9NOk","http://ift.tt/2qRnyJl","ift.tt/2qRnyJl","36.0","59.0","0.0","59.0","0.0","null","null","861457962828693504","null","False","0.0","8.614579628286935E17","null","False","Mon May 08 05:49:18 +0000 2017","null","False","[環資訊息]「將來賣給你」 雲縣、德商指腹為婚 簽署綠電交易合作備忘錄 https://t.co/ON13vr9NOk","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/IvESeTqnWw","http://ift.tt/2pVbedY","ift.tt/2pVbedY","37.0","60.0","0.0","60.0","0.0","null","null","861435283279106050","null","False","0.0","8.6143528327910605E17","null","False","Mon May 08 04:19:10 +0000 2017","null","False","[綠色和平台灣] 7年後的勝利：澳洲鮪魚罐頭品牌都是 FAD-free！ https://t.co/IvESeTqnWw","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/PHeujYca2f","http://ift.tt/2qQvE5H","ift.tt/2qQvE5H","18.0","41.0","0.0","41.0","0.0","null","null","861424026333450244","null","False","0.0","8.6142402633345024E17","null","False","Mon May 08 03:34:27 +0000 2017","null","False","[環資訊息]微光世界 藍眼淚大揭密 https://t.co/PHeujYca2f","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/WF4dGSI7Pm","http://ift.tt/2qfNLVR","ift.tt/2qfNLVR","23.0","46.0","0.0","46.0","0.0","null","null","861424024697655300","null","False","0.0","8.614240246976553E17","null","False","Mon May 08 03:34:26 +0000 2017","null","False","[環資訊息]毒雞蛋之謎 戴奧辛風波暫告一段落 https://t.co/WF4dGSI7Pm","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0hiCV9GdW3","http://ift.tt/2qfIf5u","ift.tt/2qfIf5u","18.0","41.0","0.0","41.0","0.0","null","null","861422689952649216","null","False","0.0","8.6142268995264922E17","null","False","Mon May 08 03:29:08 +0000 2017","null","False","[環資訊息]微光世界 螢火蟲大復育 https://t.co/0hiCV9GdW3","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/u3zOBiWRDa","http://ift.tt/2plh4RD","ift.tt/2plh4RD","27.0","50.0","0.0","50.0","0.0","null","null","861416451428765697","null","False","0.0","8.614164514287657E17","null","False","Mon May 08 03:04:21 +0000 2017","null","False","[環資訊息]落實動物福利 加州柏克萊立法禁售毛皮製品 https://t.co/u3zOBiWRDa","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/tNCyBvDSF2","http://to.twngo.xyz/2pV6Vzg","to.twngo.xyz/2pV6Vzg","42.0","65.0","0.0","65.0","0.0","null","null","861415942261223424","null","False","0.0","8.6141594226122342E17","null","False","Mon May 08 03:02:19 +0000 2017","null","False","公民監督國會聯盟 just uploaded a video ~ 台灣社運訊息推播 https://t.co/tNCyBvDSF2","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/3Qk2IwCNUn","http://ift.tt/2qHb9Lu","ift.tt/2qHb9Lu","26.0","49.0","0.0","49.0","0.0","null","null","861412725062332416","null","False","0.0","8.6141272506233242E17","null","False","Mon May 08 02:49:32 +0000 2017","null","False","[環資訊息]小魚吃塑膠研究「不誠實」 國際期刊撤搞 https://t.co/3Qk2IwCNUn","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/H1mrqZywv0","http://ift.tt/2pp8QJ7","ift.tt/2pp8QJ7","31.0","54.0","0.0","54.0","0.0","null","null","861412604207673344","null","False","0.0","8.6141260420767334E17","null","False","Mon May 08 02:49:03 +0000 2017","null","False","公民監督國會聯盟 just uploaded a video https://t.co/H1mrqZywv0","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/KWCfr2zOYE","http://to.twngo.xyz/2pb5fSW","to.twngo.xyz/2pb5fSW","42.0","65.0","0.0","65.0","0.0","null","null","861408379872432128","null","False","0.0","8.6140837987243213E17","null","False","Mon May 08 02:32:16 +0000 2017","null","False","公民監督國會聯盟 just uploaded a video ~ 台灣社運訊息推播 https://t.co/KWCfr2zOYE","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/7Qcmy3bd9n","http://to.twngo.xyz/2qRhUHf","to.twngo.xyz/2qRhUHf","42.0","65.0","0.0","65.0","0.0","null","null","861408378265927680","null","False","0.0","8.6140837826592768E17","null","False","Mon May 08 02:32:16 +0000 2017","null","False","公民監督國會聯盟 just uploaded a video ~ 台灣社運訊息推播 https://t.co/7Qcmy3bd9n","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/UKmD3M8hgK","http://ift.tt/2pb8Dgs","ift.tt/2pb8Dgs","31.0","54.0","0.0","54.0","0.0","null","null","861407629607923712","null","False","0.0","8.6140762960792371E17","null","False","Mon May 08 02:29:17 +0000 2017","null","False","公民監督國會聯盟 just uploaded a video https://t.co/UKmD3M8hgK","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/gMybtWwVI5","http://ift.tt/2pp56HP","ift.tt/2pp56HP","35.0","58.0","0.0","58.0","0.0","null","null","861407615988924416","null","False","0.0","8.6140761598892442E17","null","False","Mon May 08 02:29:14 +0000 2017","null","False","[環資訊息]原住民狩獵自主管理有好處  裴家騏：在地、多元治理最有效 https://t.co/gMybtWwVI5","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/k8RjoC8LDE","http://ift.tt/2pbm9B5","ift.tt/2pbm9B5","31.0","54.0","0.0","54.0","0.0","null","null","861405154347757568","null","False","0.0","8.6140515434775757E17","null","False","Mon May 08 02:19:27 +0000 2017","null","False","公民監督國會聯盟 just uploaded a video https://t.co/k8RjoC8LDE","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/5bMmZA3tRd","http://to.twngo.xyz/2pbqSCD","to.twngo.xyz/2pbqSCD","24.0","47.0","0.0","47.0","0.0","null","null","861404573575127044","null","False","0.0","8.6140457357512704E17","null","False","Mon May 08 02:17:09 +0000 2017","null","False","中國消費者抵制韓貨傷害了誰? | 華人民主書院 https://t.co/5bMmZA3tRd","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jdKFDE4Cla","http://to.twngo.xyz/2ppfy1D","to.twngo.xyz/2ppfy1D","31.0","54.0","0.0","54.0","0.0","null","null","861404571704455169","null","False","0.0","8.6140457170445517E17","null","False","Mon May 08 02:17:08 +0000 2017","null","False","新疆加強導游監控及政審 需上報外籍游客言論 | 華人民主書院 https://t.co/jdKFDE4Cla","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Mkz3Bu5Phz","http://to.twngo.xyz/2pbkwTZ","to.twngo.xyz/2pbkwTZ","35.0","58.0","0.0","58.0","0.0","null","null","861404570127355906","null","False","0.0","8.614045701273559E17","null","False","Mon May 08 02:17:08 +0000 2017","null","False","RFA獨家：河南環保志願者張文奇舉報污染遭警方刑拘 | 華人民主書院 https://t.co/Mkz3Bu5Phz","ja","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/IpaXWn7OVh","http://to.twngo.xyz/2pp5QfY","to.twngo.xyz/2pp5QfY","39.0","62.0","0.0","62.0","0.0","null","null","861404567078043649","null","False","0.0","8.6140456707804365E17","null","False","Mon May 08 02:17:07 +0000 2017","null","False","709大抓捕：李和平判緩刑後仍下落不明 江天勇老家管控升級 | 華人民主書院 https://t.co/IpaXWn7OVh","ja","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vW8NJVns2B","http://ift.tt/2pp4emo","ift.tt/2pp4emo","23.0","46.0","0.0","46.0","0.0","null","null","861402307593994241","null","False","0.0","8.6140230759399424E17","null","False","Mon May 08 02:08:08 +0000 2017","null","False","[民主書院訊息]中國消費者抵制韓貨傷害了誰? https://t.co/vW8NJVns2B","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/tXf2YmmO21","http://ift.tt/2pRLvT9","ift.tt/2pRLvT9","30.0","53.0","0.0","53.0","0.0","null","null","861402306088243200","null","False","0.0","8.614023060882432E17","null","False","Mon May 08 02:08:08 +0000 2017","null","False","[民主書院訊息]新疆加強導游監控及政審 需上報外籍游客言論 https://t.co/tXf2YmmO21","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/zFTq4RHda7","http://ift.tt/2ppcsem","ift.tt/2ppcsem","34.0","57.0","0.0","57.0","0.0","null","null","861402303949156352","null","False","0.0","8.6140230394915635E17","null","False","Mon May 08 02:08:07 +0000 2017","null","False","[民主書院訊息]RFA獨家：河南環保志願者張文奇舉報污染遭警方刑拘 https://t.co/zFTq4RHda7","ja","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/LQGNLPBexf","http://ift.tt/2pRs4Kf","ift.tt/2pRs4Kf","38.0","61.0","0.0","61.0","0.0","null","null","861402301914861568","null","False","0.0","8.6140230191486157E17","null","False","Mon May 08 02:08:07 +0000 2017","null","False","[民主書院訊息]709大抓捕：李和平判緩刑後仍下落不明 江天勇老家管控升級 https://t.co/LQGNLPBexf","ja","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/HMsn4hMVOl","http://ift.tt/2pUFtBw","ift.tt/2pUFtBw","17.0","40.0","0.0","40.0","0.0","null","null","861390174105853952","null","False","0.0","8.6139017410585395E17","null","False","Mon May 08 01:19:56 +0000 2017","null","False","[澄社訊息]食品安全管制的下一步 https://t.co/HMsn4hMVOl","ja","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/cwnM0az3xm","http://ift.tt/2pUSyJd","ift.tt/2pUSyJd","28.0","51.0","0.0","51.0","0.0","null","null","861244015722852352","null","False","0.0","8.6124401572285235E17","null","False","Sun May 07 15:39:09 +0000 2017","null","False","[綠色和平台灣]衝動購物成國際現象，過度消費透支身心。 https://t.co/cwnM0az3xm","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/XRuSodeagg","http://to.twngo.xyz/2qPRF3B","to.twngo.xyz/2qPRF3B","45.0","68.0","0.0","68.0","0.0","null","null","861192225123905537","null","False","0.0","8.6119222512390554E17","null","False","Sun May 07 12:13:21 +0000 2017","null","False","新聞稿：《拾蒂三部曲》子宮與陰道的奇幻之旅 ~ NGO News from Taiwan https://t.co/XRuSodeagg","zh","null","null","null"
"null","False","<a href=""https://yala.social"" rel=""nofollow"">YalaBot</a>","","","","","","","","","","https://t.co/XIOybX3SwP","https://to.twngo.xyz/2pgHRyF","to.twngo.xyz/2pgHRyF","49.0","72.0","0.0","72.0","0.0","null","null","861146085364047872","null","False","0.0","8.6114608536404787E17","null","False","Sun May 07 09:10:00 +0000 2017","null","False","M+R’s 2016 NPO線上指標報告,有比較細節準確的NPO/NGO網站數位行銷數據值得參考。https://t.co/XIOybX3SwP","zh","null","null","null"
"null","False","<a href=""https://yala.social"" rel=""nofollow"">YalaBot</a>","","","","Glip","Glip","48.0","53.0","1921255687","1.921255687E9","https://t.co/AHtwhiURoR","https://to.twngo.xyz/2qaBvFU","to.twngo.xyz/2qaBvFU","79.0","102.0","0.0","102.0","0.0","null","null","861134005453848577","null","False","0.0","8.6113400545384858E17","null","False","Sun May 07 08:22:00 +0000 2017","null","False","若NGO組織工作者有心考慮採用這兩三年來各種雨後春筍的團隊溝通平台或軟體，中文圈較少人知悉、使用@Glip，則希望透過本文的介紹，讓NGO將其列入的考慮選項。https://t.co/AHtwhiURoR","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/1cUH3Umj37","http://ift.tt/2qPl523","ift.tt/2qPl523","27.0","50.0","0.0","50.0","0.0","null","null","861126532357607424","null","False","0.0","8.6112653235760742E17","null","False","Sun May 07 07:52:18 +0000 2017","null","False","[慈林基金會]2017慈林音樂玩童夏令營開始招生囉~ https://t.co/1cUH3Umj37","zh","null","null","null"
"null","False","<a href=""https://yala.social"" rel=""nofollow"">YalaBot</a>","","","","","","","","","","https://t.co/JbNGmJPvg2","https://to.twngo.xyz/2pRQ26u","to.twngo.xyz/2pRQ26u","60.0","83.0","0.0","83.0","0.0","null","null","861119912290471937","null","False","0.0","8.6111991229047194E17","null","False","Sun May 07 07:26:00 +0000 2017","null","False","Networked Change : 進步社會行動如何贏取勝利？ directed-network campaigns https://t.co/JbNGmJPvg2","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/HxBtCzmjE2","http://ift.tt/2pSqoR9","ift.tt/2pSqoR9","21.0","44.0","0.0","44.0","0.0","null","null","861072893903556608","null","False","0.0","8.6107289390355661E17","null","False","Sun May 07 04:19:10 +0000 2017","null","False","[綠色和平台灣]「舊的不去，新的慢來。」 https://t.co/HxBtCzmjE2","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/BcbXPX3sG4","http://ift.tt/2pTiUeH","ift.tt/2pTiUeH","25.0","48.0","0.0","48.0","0.0","null","null","861047258527264768","null","False","0.0","8.6104725852726477E17","null","False","Sun May 07 02:37:18 +0000 2017","null","False","[親子共學訊息]教育不是一種形式，而是一種生活。 https://t.co/BcbXPX3sG4","zh","null","null","null"
"null","False","<a href=""https://yala.social"" rel=""nofollow"">YalaBot</a>","","","","SkillsPlatform","SkillsPlatform","0.0","15.0","1230162950","1.23016295E9","https://t.co/Rp9iipiaL4","https://goo.gl/LSZGbX","goo.gl/LSZGbX","106.0","129.0","0.0","129.0","0.0","null","null","860851895350505472","1.23016295E9","False","0.0","8.6085189535050547E17","null","False","Sat May 06 13:41:00 +0000 2017","null","False","@SkillsPlatform 推出工具箱(THE CHARITY DIGITAL TOOLKIT)希望進一步協助NGO/NPO善用科技工具，促進組織不只在形式與行動推動數位實踐，並具能在本質上文化心態真正昇級。https://t.co/Rp9iipiaL4","zh","null","SkillsPlatform","1230162950"
"null","False","<a href=""https://yala.social"" rel=""nofollow"">YalaBot</a>","","","","","","","","","","https://t.co/KagfLbjc31","https://goo.gl/6WQiml","goo.gl/6WQiml","49.0","72.0","0.0","72.0","0.0","null","null","860802821284876288","null","False","0.0","8.6080282128487629E17","null","False","Sat May 06 10:26:00 +0000 2017","null","False","什麼是NGO該談的數位發展策略？NGO“數位策略”又該包含哪些面向與內容？如何進行基本的策略規劃？https://t.co/KagfLbjc31","zh","null","null","null"
"null","False","<a href=""https://yala.social"" rel=""nofollow"">YalaBot</a>","DynamicWebpage","72.0","87.0","","","","","","","https://t.co/GhFoFxmfHa","https://goo.gl/CoHgBp","goo.gl/CoHgBp","89.0","112.0","0.0","112.0","0.0","null","null","860796529589850114","null","False","0.0","8.6079652958985011E17","null","False","Sat May 06 10:01:00 +0000 2017","null","False","NGO網站建置－動態網頁 ""希望網站是建構在需用到資料庫軟體的內容管理系統，則要包括資料庫與相應軟體版本等能配合支援，其要求的系統條件比較多"" #DynamicWebpage  https://t.co/GhFoFxmfHa","zh","null","null","null"
"null","False","<a href=""https://yala.social"" rel=""nofollow"">YalaBot</a>","","","","","","","","","","https://t.co/rp1reegcPI","https://courses.twngo.xyz/c002/","courses.twngo.xyz/c002/","73.0","96.0","0.0","96.0","0.0","null","null","860784454058426369","null","False","0.0","8.6078445405842637E17","null","False","Sat May 06 09:13:01 +0000 2017","null","False","""使用數據資料已漸成為今日社會裏要進行說理與溝通時，必須掌握的基本知能，而你是否具備了解資料透析數據的能力呢？"" 5/20 數位知能培力課程二  https://t.co/rp1reegcPI","zh","null","null","null"
